URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLES PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241125,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,13,4,0.5294117335640156,0.072961373077419,17.375,25.621890547263682,17.198756218905473,17.375,103,402,2.027363184079602,4,6.2711442786069655
Netclan20241126,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,13,4,0.5294117335640156,0.047887323808768104,30.68421052631579,24.823943661971832,22.203261675315048,30.68421052631579,141,568,1.9524647887323943,5,6.188380281690141
Netclan20241127,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,11,1,0.8333332638888947,0.033057851148600964,26.041666666666668,21.241830065359476,18.913398692810457,26.041666666666668,130,612,1.8398692810457515,6,5.838235294117647
Netclan20241128,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,11,1,0.8333332638888947,0.04669260682220776,22.571428571428573,24.780701754385966,18.94085213032582,22.571428571428573,113,456,1.969298245614035,5,5.980263157894737
Netclan20241129,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,22,3,0.7599999696000012,0.070621468727058,26.153846153846153,24.28785607196402,20.17668089032407,26.153846153846153,162,667,1.9460269865067465,9,5.872563718140929
Netclan20241130,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,5,3,0.24999996875000394,0.04166666644965278,14.478260869565217,27.32919254658385,16.722981366459628,14.478260869565217,88,322,2.139751552795031,5,6.540372670807454
Netclan20241131,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,12,2,0.7142856632653098,0.053846153639053256,25.235294117647058,34.21686746987952,23.78086463501063,25.235294117647058,142,415,2.327710843373494,0,7.062650602409638
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,4,6,-0.19999998000000202,0.022222222172839506,17.568181818181817,20.185922974767596,15.101641917179766,17.568181818181817,152,753,1.8565737051792828,8,5.822045152722444
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,29,17,0.2608695595463139,0.0588235293365428,20.125,22.055335968379445,16.872134387351778,20.125,279,1265,1.948616600790514,12,6.096442687747036
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,14,4,0.5555555246913597,0.03614457824067354,26.17241379310345,29.973118279569892,22.45821282906934,26.17241379310345,223,744,2.1330645161290325,5,6.791666666666667
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,7,1,0.7499999062500118,0.0799999992,4.153846153846154,38.0,16.861538461538462,4.153846153846154,57,150,2.26,0,6.913333333333333
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,9,1,0.7999999200000081,0.06622516512433665,20.90909090909091,36.574074074074076,22.993265993265993,20.90909090909091,79,216,2.462962962962963,1,7.4907407407407405
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,13,0,0.9999999230769291,0.08552631522680056,16.6,30.672268907563026,18.908907563025213,16.6,73,238,2.197478991596639,1,6.647058823529412
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,13,6,0.36842103324099823,0.1187499992578125,26.88888888888889,34.95575221238938,24.737856440511308,26.88888888888889,79,226,2.4026548672566372,1,7.438053097345133
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,13,1,0.8571427959183717,0.10294117571366783,15.0,38.46153846153847,21.384615384615387,15.0,75,195,2.4871794871794872,0,7.461538461538462
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,10,1,0.8181817438016598,0.08029197021684693,16.583333333333332,37.4331550802139,21.606595365418897,16.583333333333332,70,187,2.5294117647058822,0,7.850267379679145
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,18,7,0.4399999824000007,0.06410256393819855,23.727272727272727,22.08994708994709,18.326887926887927,23.727272727272727,167,756,1.8756613756613756,17,5.771164021164021
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,5,0,0.99999980000004,0.033557046754650696,13.631578947368421,35.56485355648535,19.67857300154151,13.631578947368421,85,239,2.301255230125523,2,6.99581589958159
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,9,8,0.05882352595155729,0.04857142843265306,25.52,26.20578778135048,20.69031511254019,25.52,163,622,2.012861736334405,3,6.019292604501608
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,12,4,0.4999999687500019,0.07407407373113854,25.928571428571427,29.941860465116278,22.348172757475083,25.928571428571427,103,344,2.2180232558139537,0,6.790697674418604
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,18,2,0.799999960000002,0.0711743769709097,20.5,26.78227360308285,18.91290944123314,20.5,139,519,2.098265895953757,10,6.315992292870906
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,16,3,0.684210490304711,0.06397306375766645,25.272727272727273,25.139664804469277,20.164956830878623,25.272727272727273,135,537,1.9776536312849162,5,6.055865921787709
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,11,1,0.8333332638888947,0.05084745741166331,17.08,29.87951807228916,18.783807228915663,17.08,124,415,2.1349397590361447,0,6.571084337349397
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,7,1,0.7499999062500118,0.031496062868125736,19.26086956521739,27.102803738317753,18.545469321414057,19.26086956521739,116,428,2.0373831775700935,5,6.303738317757009
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,8,1,0.7777776913580343,0.041666666473765435,27.333333333333332,34.82428115015975,24.863045793397234,27.333333333333332,109,313,2.303514376996805,0,7.060702875399361
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,8,6,0.14285713265306196,0.06306306277899522,31.454545454545453,29.819277108433734,24.50952902519168,31.454545454545453,99,332,2.2409638554216866,0,6.945783132530121
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,10,1,0.8181817438016598,0.05729166636827257,27.454545454545453,35.76388888888889,25.28737373737374,27.454545454545453,103,288,2.375,0,7.159722222222222
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,10,1,0.8181817438016598,0.0567010306355617,29.09090909090909,35.62091503267974,25.88472964943553,29.09090909090909,109,306,2.372549019607843,0,7.183006535947713
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,11,0,0.9999999090909174,0.0569948183575398,19.764705882352942,30.625000000000004,20.155882352941177,19.764705882352942,98,320,2.21875,0,6.65625
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,15,2,0.7647058373702448,0.07657657623163705,28.384615384615383,28.011204481792717,22.558327946563242,28.384615384615383,100,357,2.1624649859943976,0,6.492997198879552
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,10,1,0.8181817438016598,0.052380952131519276,22.666666666666668,31.692307692307693,21.743589743589748,22.666666666666668,103,325,2.227692307692308,0,6.643076923076923
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,15,0,0.9999999333333378,0.056179775070487735,22.166666666666668,27.685950413223143,19.941046831955926,22.166666666666668,134,484,2.0578512396694215,2,6.396694214876033
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,15,7,0.36363634710743875,0.03728813553002011,16.716666666666665,22.933884297520663,15.860220385674934,16.716666666666665,222,968,1.9090909090909092,5,5.943181818181818
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,14,5,0.47368418559556913,0.049095607108280086,19.848484848484848,36.76470588235294,22.645276292335115,19.848484848484848,225,612,2.281045751633987,3,6.743464052287582
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,14,7,0.3333333174603182,0.03736654797621611,23.951219512195124,28.353326063249728,20.92181823017794,23.951219512195124,260,917,2.054525627044711,2,6.097055616139586
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,23,16,0.17948717488494426,0.04665071764754699,20.366197183098592,22.56919801277502,17.174158078349446,20.366197183098592,318,1409,1.8459900638750888,5,5.596877217885025
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,11,10,0.04761904535147403,0.0871369290990169,19.04,22.41758241758242,16.583032967032967,19.04,102,455,1.9538461538461538,12,5.931868131868132
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,5,0,0.99999980000004,0.03378378355551498,74.33333333333333,29.71698113207547,41.62012578616353,74.33333333333333,63,212,2.443396226415094,0,7.509433962264151
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,6,0,0.9999998333333611,0.03870967716961499,21.5,31.983805668016196,21.393522267206478,21.5,79,247,2.242914979757085,1,6.769230769230769
